id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
822	marcus vinícius moreira barbosa	-0.4267	-0.0736	6	4	5	3	7	0.6895	2018.3333	2.3333	0.2298
833	maria emilia souzalima campos	-0.1088	-0.7953	14	4	8	2	2	0.1062	2014	1	0.0531
837	maria kássia carneiro de freitas	-0.4532	-0.4758	17	6	11	3	4	0.4143	2012	1.3333	0.1381
840	maria lucimar o. souza	0.0787	-0.6155	14	3	6	2	3	0.7008	2022	1.5	0.3504
843	mariana carla de almeida	0.0487	-0.0384	4	5	6	3	1	0.0935	2018.6667	0.3333	0.0312
850	marina haizenreder ertzogue	0.335	0.1009	8	8	16	4	5	0.6462	2014.5	1.25	0.1616
855	marlene sofía arcifa	-0.0617	0.6123	1	19	28	5	150	26.1055	2018.4	30	5.2211
856	marlon da luz soares	-0.4713	1.0534	19	5	8	2	5	2.956	2021	2.5	1.478
859	marthoni vinicius massaro	-0.4609	1.087	19	6	21	5	16	8.1196	2020.6	3.2	1.6239
861	martín lucas	2.2227	0.0196	13	15	43	6	16	7.4712	2020.6667	2.6667	1.2452
862	maría angélica pérez‐mayorga	-0.4378	0.3947	15	18	35	2	0	0	2021	0	0
867	marília oliveira camargo	-0.5119	-0.2907	11	4	8	2	2	0.1871	2017	1	0.0935
877	maurício cetra	-0.4556	0.4515	15	18	35	2	0	0	2021	0	0
878	max portuguez obeso	0.3018	0.2323	8	4	5	2	1	0.159	2019	0.5	0.0795
881	maíra jéssica gomes de souza	-0.3164	-0.2634	6	9	9	2	0	0	2022	0	0
882	mellis layra soares rippel	1.9705	0.1608	12	4	7	3	6	0.9541	2020.3333	2	0.318
883	michael j. ghedotti	-0.2418	0.1998	7	2	3	2	25	1.5015	2003.5	12.5	0.7507
884	michael richardson	0.315	-0.1495	5	10	13	2	59	3.8442	2009	29.5	1.9221
889	michella soares coêlho	0.2203	-0.1291	5	3	6	2	2	0.0904	2009	1	0.0452
893	miguel pedro guerra	-0.3431	-0.7876	6	7	10	2	43	3.0566	2010	21.5	1.5283
894	miguel petrere	-0.3143	0.6333	1	21	39	4	310	28.9125	2017.75	77.5	7.2281
895	miguel petrere-junior	-0.3693	0.7404	3	17	21	2	46	5.0634	2019	23	2.5317
901	milton josé de paula	-0.4845	-0.4809	17	5	8	2	2	0.2071	2012	1	0.1036
907	monique cristine rodrigues juras	-0.3063	-0.7035	6	5	7	2	12	3.4208	2019.5	6	1.7104
910	myna nakabashi	-0.3903	-0.702	6	5	11	3	26	1.3026	2009.6667	8.6667	0.4342
913	márcio galdino dos santos	-0.0308	-0.2235	4	10	24	9	14	3.0452	2018.7778	1.5556	0.3384
915	márcio trevisan	0.0902	-0.1827	4	4	7	3	3	1.7008	2022.6667	1	0.5669
919	mário luís órsi	-0.2971	0.7369	1	29	94	12	581	57.0451	2017.5	48.4167	4.7538
922	mônica lopes-ferreira	0.3462	-0.0859	5	18	54	9	201	11.9313	2012	22.3333	1.3257
926	nadayca thayane bonani mateussi	-0.5169	0.4278	15	18	35	2	0	0	2021	0	0
932	nathália alves diamante	-0.7285	0.6301	16	6	16	3	11	2.8688	2018.6667	3.6667	0.9563
933	nathália diamante alves	-0.729	0.7	16	5	14	3	0	0	2017	0	0
935	natália carneiro lacerda dos santos	-0.5622	0.5745	3	7	10	2	247	20.3287	2018	123.5	10.1643
938	naércio a. menezes	-0.225	0.346	7	17	23	2	63	2.6618	2011	31.5	1.3309
942	newton c. assis	-0.2898	0.2452	7	2	4	2	11	0.9655	2010	5.5	0.4828
943	nibelle aires lira	-0.138	0.5512	1	5	6	2	22	2.0576	2018.5	11	1.0288
946	nilciane pinto ribeiro de sousa	-0.2725	-0.3927	9	3	9	3	0	0	2020.3333	0	0
951	norma segatti hahn	-0.6107	0.3088	3	4	5	3	59	1.7382	2002.6667	19.6667	0.5794
956	onésima aguiar campos barreto	0.429	0.2536	23	2	5	3	0	0	2022.3333	0	0
957	oscar barroso vitorino	-0.4641	0.5395	3	7	11	4	57	4.3552	2016.5	14.25	1.0888
965	pablo parodi	2.2985	0.0247	13	12	24	2	1	0.7857	2022	0.5	0.3929
967	patrick jack spencer	0.1853	-0.3073	5	1	2	2	4	1.8462	2018.5	2	0.9231
973	patrícia siqueira de melo rodrigues	0.1009	-0.1409	4	6	8	4	0	0	2020	0	0
974	paula araújo catelani	-0.6875	0.6669	16	9	39	10	36	9.3596	2018.6	3.6	0.936
976	paula benevides de morais	0.1396	-0.0374	4	5	5	2	0	0	2008	0	0
977	paula betina hartmann	-0.4303	1.0965	19	6	13	3	9	6.0989	2021.3333	3	2.033
