id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1277	stella costa santos do vale	-0.2018	-0.1149	11	6	6	2	0	0	2022.5	0	0
1278	stephanie a. bohlman	-0.3802	0.0743	7	8	10	2	51	9.1616	2020	25.5	4.5808
1279	stephen hyslop	0.3955	0.884	5	13	20	2	27	2.4993	2014.5	13.5	1.2496
1284	susana cristine siebeneichler	0.1268	-0.0726	8	6	7	2	3	2.3571	2021.5	1.5	1.1786
1293	sônia maria alves pinto prioli	-1.0724	-0.0306	15	15	55	10	106	10.8405	2014.8	10.6	1.084
1299	tainara de souza fim	0.485	0.6089	21	5	10	2	0	0	2023	0	0
1301	talge aiex boni	-1.0838	0.0378	15	10	14	2	13	1.3463	2016	6.5	0.6731
1302	talita buttarello mucari	-0.0698	0.1851	1	4	4	2	0	0	2018	0	0
1306	tallita beatriz de oliveira zamarchi	2.0123	-0.3756	3	4	6	2	3	6.3214	2022.5	1.5	3.1607
1307	taluany silva do nascimento	-0.1648	0.3097	1	8	10	3	1	0.2418	2020.6667	0.3333	0.0806
1311	terezinha maria castro della lúcia	0.1419	-0.5313	12	8	17	7	142	7.8083	2010	20.2857	1.1155
1314	thales gustavo menezes santana ferreira	-0.1498	-0.3682	11	5	10	2	0	0	2020	0	0
1315	thales yann orlando	1.7849	-0.3377	3	3	5	2	5	1.0505	2020	2.5	0.5252
1321	thaís marchini de oliveira	-0.4259	-0.1715	18	6	12	2	0	0	2010	0	0
1322	thaís souto bignotto	-1.1118	-0.0176	15	9	17	3	49	3.8916	2015.3333	16.3333	1.2972
1328	thiago bernardi vieira	-1.0748	-0.2907	14	18	35	2	0	0	2021	0	0
1329	thiago cintra maniglia	-1.1224	0.014	15	6	11	2	4	1.8462	2020	2	0.9231
1332	thiago josé dionísio	-0.4139	-0.192	18	6	12	2	0	0	2010	0	0
1336	thiago nilton alves pereira	-0.3707	-0.1877	18	14	25	20	40	3.8602	2014.2	2	0.193
1345	tiago kütter krolow	1.9355	-0.3743	3	35	132	60	192	40.2742	2017.0333	3.2	0.6712
1355	valter m. azevedo‐santos	-0.668	-0.3461	2	48	168	26	970	128.8634	2018.1538	37.3077	4.9563
1357	valérie quesniaux	-0.3683	0.5265	10	8	15	2	11	1.1026	2017.5	5.5	0.5513
1358	vanda fernandes de matos	0.0492	-0.1169	11	4	8	3	2	0.9231	2018.6667	0.6667	0.3077
